year,season,district,taluka,col_count,sno,revenue_circle,insurance_units,farmers,app_loanee,app_non_loanee,area_insured_hect,farmers_premium_rs,state_premium_rs,goi_premium_rs,gross_premium_rs,sum_insured_rs,gender_male,gender_female,gender_others,cat_sc,cat_st,cat_obc,cat_gen,farmer_marginal,farmer_small,farmer_others,claim_prevented_sowing,claim_localized,claim_midterm,claim_yield_based,claim_post_harvest,claim_wbcis,claim_total
2023,Kharif,Yavatmal,Pusad,29,6,Khandala,1,3655,61,8788,6740.49,8849,27969891.86,19549917.11,47528657.97,303629934.36,7192,1650,7,1007,2264,3538,2040,485,7991,373,0,124,0,0,4,0,128
2023,Kharif,Yavatmal,Pusad,29,7,Pusad,1,2665,59,4682,4156.79,4741,17120930.07,12181436.85,29307107.92,189473191.9,3678,1061,2,270,165,2046,2260,177,4319,245,0,82,0,0,6,0,88
2023,Kharif,Yavatmal,Pusad,29,8,Shembalpimpri,1,3434,17,7370,6081.74,7387,24454093.89,17632110.19,42093591.08,271564526.31,5783,1603,1,1336,934,2113,3004,225,7017,145,0,67,0,0,1,0,68
2023,Kharif,Yavatmal,Pusad,29,9,Warud,1,3994,97,8846,6541.58,8943,27600375.89,18712618.52,46321937.41,295253923.14,6996,1947,0,505,1490,3405,3543,293,8440,210,0,101,0,0,3,0,104
2023,Kharif,Yavatmal,Ralegaon,29,1,Dhanora,1,2912,374,5798,5631.54,6172,25991820.69,15443414.51,41441407.20,253308300.84,4801,1370,1,616,401,4190,965,716,5178,278,0,65,0,38,0,0,103
2023,Kharif,Yavatmal,Ralegaon,29,2,KinhiJ.,1,3030,255,7588,6453.63,7841,29254920.88,18142545.67,47405307.55,282737018.72,6224,1618,1,227,1046,5763,807,556,6669,618,0,125,0,0,2,0,127
2023,Kharif,Yavatmal,Ralegaon,29,3,Ralegaon,1,3283,793,6469,6366.15,7262,29476221.43,17612235.07,47095718.50,284314953.26,5605,1654,3,606,585,4925,1146,499,6449,314,0,190,0,6,0,0,196
2023,Kharif,Yavatmal,Ralegaon,29,4,Wadaki,1,2872,204,6628,6062.09,6832,27570319.27,16958306.26,44535457.53,271214584.71,5204,1627,1,356,394,5270,812,667,5920,245,0,127,0,0,4,0,131
2023,Kharif,Yavatmal,Ralegaon,29,5,Wadhona,1,2933,608,6091,5695.17,6699,26511400.09,15724803.47,42242902.56,253866677.47,5053,1646,0,265,1084,4740,610,766,5669,264,0,180,0,58,1,0,239
2023,Kharif,Yavatmal,Ralegaon,29,6,Warad,1,2592,70,6660,6089.7,6730,27716052.95,17001974.31,44724757.26,266801782.52,5012,1718,0,525,2146,3022,1037,520,5539,671,0,164,0,0,0,0,164
2023,Kharif,Yavatmal,Ralegaon,29,7,Zadgaon,1,3004,179,6255,5879.05,6433.61,27397636.95,16317370.08,43721440.64,260518741.08,4857,1573,4,330,1034,4390,680,463,5832,139,0,87,0,0,1,0,88
2023,Kharif,Yavatmal,Umarkhed,29,1,Bitargaon,1,3617,20,6030,5378.22,6050,22056943.85,15685705.72,37748699.57,247255064.26,4821,1229,0,885,64,2364,2737,368,5635,47,0,202,0,0,2,0,204
2023,Kharif,Yavatmal,Umarkhed,29,2,Chatari,1,5782,133,8528,7914.66,8661,31574940.13,23541978.91,55125580.04,364055124.52,6665,1990,6,667,76,690,7228,316,8183,162,0,385,0,0,2,0,387
2023,Kharif,Yavatmal,Umarkhed,29,3,Darathi,1,3078,25,6243,4629.65,6268,19646971.23,13096855.92,32750095.15,210696775.97,5143,1125,0,325,2062,2441,1440,349,5795,124,0,214,0,0,2,0,216
2023,Kharif,Yavatmal,Umarkhed,29,4,Dhanki,1,3996,35,6881,6408.95,6916,26478783.16,18644397,45130096.16,293502530.02,5396,1520,0,473,303,2137,4003,756,6059,101,0,221,0,0,1,0,222
2023,Kharif,Yavatmal,Umarkhed,29,5,Kupti,1,5204,108,8231,7175.32,8339,28923491.35,21178502.62,50110332.97,329096186.03,6558,1779,2,532,361,1803,5643,392,7796,151,0,302,0,0,6,0,308
2023,Kharif,Yavatmal,Umarkhed,29,6,Mulava,1,4941,62,8332,7515.25,8394,30345509.42,22094044.46,52447947.88,343780309.62,6657,1737,0,741,1977,1403,4273,144,8071,179,0,402,0,0,4,0,406
2023,Kharif,Yavatmal,Umarkhed,29,7,Ningnur,1,3762,43,8145,5815.37,8188,25130575.6,16304989.41,41443753.01,264428682.02,6389,1799,0,416,1160,2673,3939,201,7922,65,0,305,0,0,2,0,307
2023,Kharif,Yavatmal,Umarkhed,29,8,Umerkhed,1,2753,38,3958,3908.58,3996,15399604.18,11713136.11,27116736.29,179981369.18,3138,858,0,147,8,726,3115,253,3696,47,0,139,0,0,0,0,139
2023,Kharif,Yavatmal,Umarkhed,29,9,Vidhul,1,4848,97,7189,7015.58,7286,28170061.42,20792079.27,48969426.69,322557132.24,5722,1562,2,606,217,1962,4501,439,6583,264,0,274,0,0,0,0,274
2023,Kharif,Yavatmal,Wani,29,1,Bhalar,1,2437,76,4276,4625.64,4352,21146418.15,12504468.92,33655239.07,211316956.52,3667,684,1,96,95,3606,555,283,3769,300,0,232,0,8,0,0,240
2023,Kharif,Yavatmal,Wani,29,2,Ganeshpur,1,2089,138,4318,4497.11,4456,20530004.57,12325305.85,32859766.42,203858152.57,3633,816,7,76,200,3727,453,287,3822,347,0,183,0,17,0,0,200
2023,Kharif,Yavatmal,Wani,29,3,Kayar,1,2807,114,5702,6158.45,5816,27801194.61,16875350.9,44682361.51,280938720.24,4817,996,3,127,338,5081,270,368,4585,863,0,379,0,9,0,0,388
2023,Kharif,Yavatmal,Wani,29,4,Punwat,1,2751,56,4994,5311.02,5050,24263135.83,14395310.2,38663496.03,242365512.48,4254,796,0,151,107,4437,355,453,4412,185,0,273,0,16,0,0,289
2023,Kharif,Yavatmal,Wani,29,5,Rajur,1,2404,155,4791,5090.07,4946,23415218.88,13826825.55,37246990.43,230987047.38,4147,797,2,220,176,4021,529,338,4079,529,0,323,0,11,0,0,334
2023,Kharif,Yavatmal,Wani,29,6,Rasa,1,3015,120,6343,6261.74,6462.94,28582992.73,17202645.04,45792100.71,283350565.32,5282,1181,0,266,458,5256,483,501,5584,378,0,241,0,56,0,0,297
2023,Kharif,Yavatmal,Wani,29,7,Shindola,1,2528,81,4458,5226.84,4539,23827476.22,14126065.78,37958081.00,238826493.97,3787,748,4,82,296,3970,191,593,3456,490,0,243,0,12,0,0,255
2023,Kharif,Yavatmal,Wani,29,8,Shirpur,1,3032,135,5879,6736.94,6013.61,30665088.65,18294080.65,48965182.91,307395250.34,5091,922,1,182,173,4848,811,697,4825,492,0,471,0,0,0,0,471
2023,Kharif,Yavatmal,Wani,29,9,Wani,1,1500,133,2820,3153.54,2953,14356218,8604591.32,22963762.32,143487236.44,2488,465,0,29,170,2344,410,391,2299,263,0,160,0,2,0,0,162
2023,Kharif,Yavatmal,Yavatmal,29,1,AkolaBajar,1,3927,64,8744,7662.12,8807.73,34348881.58,21414880.52,55772569.83,343613937.23,6527,2281,0,444,630,4018,3716,503,8081,224,0,221,0,0,4,0,225
2023,Kharif,Yavatmal,Yavatmal,29,2,Arjuna,1,2284,68,5263,4939.65,5331,21735328.2,13908120.48,35648779.68,221009415.72,3948,1383,0,160,892,2097,2182,388,4805,138,0,180,0,13,0,0,193
2023,Kharif,Yavatmal,Yavatmal,29,3,Hivri,1,3327,19,6016,6143.54,6035,26546178.54,17414330.74,43966544.28,279202890.31,4575,1460,0,367,366,2846,2456,279,5638,118,0,199,0,0,0,0,199
2023,Kharif,Yavatmal,Yavatmal,29,4,Kapra(Methad),1,2160,45,4985,4755.68,5030,20899121.42,13503619.12,34407770.54,213013271.71,3900,1130,0,257,708,1797,2268,420,4463,147,0,141,0,0,1,0,142
2023,Kharif,Yavatmal,Yavatmal,29,5,Kolambi,1,3028,56,6789,5885.71,6845,26298091.7,16475247.62,42780184.32,263984546.41,4971,1874,0,611,1303,3165,1766,526,6144,175,0,191,0,0,0,0,191
2023,Kharif,Yavatmal,Yavatmal,29,6,Lohara,1,392,8,857,901.77,865,3942013.21,2549439.04,6492317.25,40505244.56,651,214,0,43,150,409,263,85,765,15,0,14,0,3,0,0,17
2023,Kharif,Yavatmal,Yavatmal,29,7,Moha,1,592,33,1365,1584.74,1398,6834071.16,4598379.16,11433848.32,70115227.2,1021,377,0,139,160,686,413,142,1181,75,0,16,0,0,0,0,16
2023,Kharif,Yavatmal,Yavatmal,29,8,Savargad,1,1798,68,3961,4488.35,4029,19919729.13,12571579.7,32495337.83,201562548.45,2952,1077,0,347,719,1855,1108,310,3431,288,0,132,0,0,4,0,136
2023,Kharif,Yavatmal,Yavatmal,29,9,Yavatmal,1,510,28,938,2549.37,966,10973901,8149483.53,19124350.53,107281134.06,721,244,1,112,46,475,333,112,816,38,0,16,0,0,0,0,16
2023,Kharif,Yavatmal,Yavatmal,29,10,Yelabara,1,2405,22,5767,5359.59,5789,23938022.45,14988174.38,38931985.83,240157531.65,4366,1423,0,295,844,3151,1499,392,5210,187,0,247,0,0,4,0,251
2023,Kharif,Yavatmal,Zari-Jamani,29,1,Khadakdhoa,1,2418,153,5519,5542.8,5672,25220185.21,15256484.92,40482342.13,250653510.42,4524,1148,0,212,1679,3442,339,368,4727,577,0,231,0,0,0,0,231
2023,Kharif,Yavatmal,Zari-Jamani,29,2,Matharjun,1,2892,123,6408,6418.87,6531,29363736.6,17806656.99,47176924.59,287927500.65,5001,1527,3,117,1306,3909,1199,524,5508,499,0,347,0,0,0,0,347
2023,Kharif,Yavatmal,Zari-Jamani,29,3,Mukutban,1,3731,218,7959,7417.69,8177,33168052.89,20585356.26,53761586.15,336984835.01,6677,1495,5,308,431,6083,1355,544,6238,1395,0,286,0,0,0,0,286
2023,Kharif,Yavatmal,Zari-Jamani,29,4,Shibla,1,1774,45,3876,4564.78,3920.62,21024373.87,12467369.41,33495663.90,203843545.24,2915,1006,0,80,2157,1163,521,368,2852,701,0,85,0,0,0,0,85
2023,Kharif,Yavatmal,Zari-Jamani,29,5,Zari,1,3426,237,7247,7269.96,7484,32713577.14,20279056.68,53000117.82,327262046.34,5777,1706,1,223,1495,3273,2493,401,6187,896,0,282,0,0,0,0,282
2024,Kharif,Yavatmal,Arni,29,1,Anjankhed,1,3994,64,10057,7066.33,10121,30924567.79,19969868.83,50904557.62,314720939.25,7416,2701,4,491,727,4053,4850,255,9531,335,0,179,0,0,3,0,182
2024,Kharif,Yavatmal,Arni,29,2,Arni,1,3231,247,7289,5581.25,7536,24156939.56,15913945.53,40078421.09,250781916.17,5582,1954,0,340,438,3015,3743,332,6742,462,0,105,0,0,10,0,115
2024,Kharif,Yavatmal,Arni,29,3,Borgaon,1,4234,152,9865,7807.06,10017,34843852.19,21728240.91,56582110.10,350187549.72,7552,2465,0,562,378,6214,2863,1057,8104,856,0,150,0,0,20,0,170
2024,Kharif,Yavatmal,Arni,29,4,Jawala,1,4447,109,9149,7682.71,9258,32963341.31,22014857.25,54987456.56,347225235.33,6870,2388,0,439,429,4889,3501,1031,7760,467,0,114,0,0,55,0,169
2024,Kharif,Yavatmal,Arni,29,5,Lonbehel,1,4096,173,9604,7110.66,9776.92,30810955.14,20294944.72,51115676.78,317423845.03,7333,2440,4,368,641,4499,4269,210,9074,493,0,236,0,0,30,0,266
2024,Kharif,Yavatmal,Arni,29,6,Sawali,1,4180,73,10651,8016.88,10724,35471906.78,22540461.04,58023091.82,356239861.35,7974,2750,0,779,1066,3812,5067,377,9923,424,0,145,0,0,9,0,154
2024,Kharif,Yavatmal,Babulgaon,29,1,Babhulgaon,1,2965,186,6982,6242.44,7168,27223851.6,18238692.47,45469712.07,277675541.83,5724,1439,5,476,283,4505,1904,439,6452,277,0,121,0,0,12,0,133
2024,Kharif,Yavatmal,Babulgaon,29,2,Gharfal,1,3753,201,8608,7580.75,8809,32813193.01,22072936.01,54894938.02,339056042.06,7007,1798,4,678,263,6173,1695,950,7582,277,0,138,0,0,19,0,157
2024,Kharif,Yavatmal,Babulgaon,29,3,Pahur,1,1827,37,4164,3423.31,4201,14440076.68,10348395.8,24792673.48,151888222.48,3325,874,2,524,147,3021,509,189,3908,104,0,73,0,0,4,0,77
2024,Kharif,Yavatmal,Babulgaon,29,4,Sawar,1,3524,98,7665,7154.25,7763,31142183.59,20700683.62,51850630.21,321115264.25,5970,1767,26,747,267,3695,3054,433,7100,230,0,152,0,0,6,0,158
2024,Kharif,Yavatmal,Babulgaon,29,5,Weni,1,3199,96,7587,6448.36,7683,28271642.12,18731574.31,47010899.43,287415026.7,6057,1616,10,642,401,4602,2038,390,7104,189,0,117,0,0,14,0,131
2024,Kharif,Yavatmal,Darwha,29,1,BoriKhu.,1,4045,27,8506,7492.94,8533,31798745.24,21817018.37,53624296.61,337430236.01,6627,1903,3,656,64,4539,3274,385,8000,148,0,127,0,0,20,0,147
2024,Kharif,Yavatmal,Darwha,29,2,Chikhali,1,4260,55,9522,7659.58,9577,32268677.72,21866526.55,54144781.27,342009530.13,7568,2009,0,582,169,4787,4039,398,9050,129,0,150,0,0,49,0,199
2024,Kharif,Yavatmal,Darwha,29,3,DarwhaKhand1,1,4468,77,11123,7496.08,11200,31729358.5,21470003.69,53210562.19,332961610.3,8672,2522,6,374,154,4124,6548,383,10560,257,0,119,0,0,14,0,133
2024,Kharif,Yavatmal,Darwha,29,4,Ladkhed,1,3100,88,6524,5969.3,6612,25489719.09,17166723.91,42663055.00,269817674.31,5228,1377,7,442,316,3109,2745,322,6115,175,0,95,0,0,12,0,107
2024,Kharif,Yavatmal,Darwha,29,5,Lohi,1,4585,111,9045,8150.23,9156,33919908.59,23523049.65,57452114.24,366171548.21,7053,2103,0,1054,141,4973,2988,680,8195,281,0,151,0,0,24,0,175
2024,Kharif,Yavatmal,Darwha,29,6,Mahagaon,1,4649,99,10592,8178.28,10691,35068495.51,23360614.46,58439800.97,368093435.63,8147,2539,5,600,496,4408,5187,213,10296,182,0,138,0,0,43,0,181
2024,Kharif,Yavatmal,Darwha,29,7,Mangkinhi,1,4576,68,9606,7994.15,9674,33184340.17,22724033.74,55918047.91,358657363.51,7487,2185,2,613,529,3410,5122,269,9161,244,0,156,0,0,23,0,179
2024,Kharif,Yavatmal,Digras,29,1,Digras,1,2250,87,4964,4419.28,5051,18889252.21,12833695.16,31727998.37,199397727.93,3929,1121,1,160,202,2892,1797,233,4654,164,0,92,0,0,4,0,96
2024,Kharif,Yavatmal,Digras,29,2,Kalgaon,1,4463,207,9770,7680.32,9977,33740585.47,21521461.66,55272024.13,348595375.25,7723,2254,0,465,733,3929,4850,803,8855,319,0,162,0,0,5,0,167
2024,Kharif,Yavatmal,Digras,29,3,Singad,1,2682,89,6442,4844.53,6531,21405537.1,13596352.12,35008420.22,218920103.41,4938,1593,0,189,680,3114,2548,227,6181,123,0,32,0,0,0,0,32
2024,Kharif,Yavatmal,Digras,29,4,Tivri,1,4385,148,10013,7809.5,10161,34633495.02,21849376.32,56493032.34,353961382.86,7801,2360,0,262,503,5818,3578,439,9494,228,0,184,0,0,12,0,196
2024,Kharif,Yavatmal,Digras,29,5,Tuptakli,1,3345,136,7383,5640.18,7519,24945187.31,15820389.45,40773095.76,255493916.64,5771,1748,0,177,332,4549,2461,343,6951,225,0,130,0,0,9,0,139
2024,Kharif,Yavatmal,Ghatanji,29,1,Ghatanji,1,2524,127,6149,5046.81,6276,22768609.2,14080563.52,36855448.72,226563373.02,4696,1580,0,313,495,4137,1331,270,5508,498,0,94,0,61,0,0,155
2024,Kharif,Yavatmal,Ghatanji,29,2,Ghoti,1,3235,181,8938,6924.35,9119,30980397.46,19381257.62,50370774.08,307983413.54,6781,2338,0,651,1306,4014,3148,859,7672,588,0,120,0,0,4,0,124
2024,Kharif,Yavatmal,Ghatanji,29,3,Kurli,1,3127,212,7662,7175.74,7874,32227106.26,19937565,52172545.26,322929153.21,5911,1963,0,423,1213,3793,2445,554,6776,544,0,110,0,0,0,0,110
2024,Kharif,Yavatmal,Ghatanji,29,4,Prawa,1,3200,71,8666,6633.21,8737,29060895.17,18879255.23,47948887.40,293796225.08,6405,2328,4,626,982,4615,2514,833,7505,399,0,145,0,20,2,0,167
2024,Kharif,Yavatmal,Ghatanji,29,5,SakhraKhurd,1,3282,106,8278,7111.15,8384,32067641.59,19890440.46,51966466.05,316965194.18,6360,2014,10,397,1289,5148,1550,754,7004,626,0,132,0,0,1,0,133
2024,Kharif,Yavatmal,Ghatanji,29,6,Shiroli,1,4140,352,10637,8501.17,10989,38257994.38,23815079.76,62084063.14,380466855.66,8177,2812,0,863,1009,6238,2879,543,9697,749,0,172,0,0,1,0,173
2024,Kharif,Yavatmal,Ghatanji,29,7,Shivni,1,2362,72,6243,5223.39,6315,23353721.53,14677353.95,38037390.48,232838746.65,4646,1663,6,316,1121,2876,2002,454,5544,317,0,94,0,0,0,0,94
2024,Kharif,Yavatmal,Kalamb,29,1,Jodmoha,1,2152,29,5770,5925.4,5799,26383828.97,16624461.2,43014089.17,263922460.85,4425,1371,3,553,1173,2751,1322,505,4896,398,0,123,0,0,14,0,137
2024,Kharif,Yavatmal,Kalamb,29,2,Kalamb,1,2451,54,6071,5667.48,6125,25831906.27,15891674.45,41729705.72,251891646.28,4622,1501,2,758,679,3057,1631,290,5319,516,0,124,0,0,6,0,130
2024,Kharif,Yavatmal,Kalamb,29,3,Kotha,1,2580,57,6172,5174.68,6229,22980919.52,14854459.58,37841608.10,230267346.93,4937,1290,2,639,401,3709,1480,103,5850,276,0,85,0,0,13,0,98
2024,Kharif,Yavatmal,Kalamb,29,4,Metikheda,1,2911,92,7599,6686.18,7691,30057286.86,18709409.47,48774387.33,298003506.07,5743,1945,3,444,1566,3282,2399,333,6660,698,0,176,0,0,12,0,188
2024,Kharif,Yavatmal,Kalamb,29,5,Pimpalgaon(Ruikar),1,2933,44,6975,6110.36,7019,27792807.91,17148750.74,44948577.65,272742372.94,5493,1526,0,556,574,4050,1839,173,6435,411,0,133,0,0,11,0,144
2024,Kharif,Yavatmal,Kalamb,29,6,Sawargaon,1,3003,108,6894,6125.64,7002,27796818.01,17162576.16,44966396.17,274023444.91,5481,1521,0,887,406,4232,1477,206,6275,521,0,161,0,0,25,0,186
2024,Kharif,Yavatmal,Kelapur,29,1,Chalbardi,1,2452,84,5137,5553.62,5221,24986800.68,15440702.13,40432723.81,251551898,3731,1490,0,165,1227,2441,1388,281,4687,253,0,129,0,0,6,0,135
2024,Kharif,Yavatmal,Kelapur,29,2,Kelapur,1,2739,74,6080,5961.05,6154,27288730.84,16385378.61,43680263.45,269168114.02,4603,1551,0,299,1155,2542,2158,535,5381,238,0,163,0,0,4,0,167
2024,Kharif,Yavatmal,Kelapur,29,3,Kranji,1,2357,205,5710,5654.81,5915,25717321.71,15678669.89,41401906.60,254604338.91,4406,1504,5,294,1343,3112,1166,298,5263,354,0,98,0,0,8,0,106
2024,Kharif,Yavatmal,Kelapur,29,4,Pahapal,1,2695,113,5969,6104.67,6082,28199425.63,16705300.58,44910808.21,275328439.47,4330,1752,0,113,1328,3785,856,697,5164,221,0,181,0,0,6,0,187
2024,Kharif,Yavatmal,Kelapur,29,5,Pandharkawada,1,2149,112,4910,4607.63,5022,20985780.06,12736197.99,33727000.05,207943304.99,3709,1313,0,187,892,2190,1753,367,4407,248,0,118,0,0,6,0,124
2024,Kharif,Yavatmal,Kelapur,29,6,Patanbori,1,2489,87,5222,5531.16,5309,25363599.03,15163184.95,40532092.98,249900957.73,3871,1438,0,169,1010,2590,1540,682,4388,239,0,162,0,0,12,0,174
2024,Kharif,Yavatmal,Kelapur,29,7,Runza,1,3316,154,8875,7223.41,9029,32419843.55,20568985.22,52997857.77,321105165.87,6519,2495,15,367,2106,3636,2920,633,7991,405,0,165,0,0,9,0,174
2024,Kharif,Yavatmal,Mahagaon,29,1,Fulsawangi,1,4192,42,8768,6425.83,8810,28157048.46,18000513.93,46166372.39,292310808.54,6678,2130,2,534,1043,3410,3823,249,8493,68,0,239,0,0,21,0,260
2024,Kharif,Yavatmal,Mahagaon,29,2,Gunj,1,5103,82,10050,7231.68,10132,30518459.02,20623253.85,51151844.87,327820218.24,7843,2286,3,517,100,3596,5919,437,9337,358,0,188,0,0,19,0,207
2024,Kharif,Yavatmal,Mahagaon,29,3,Hivra,1,4832,166,10107,7935.09,10272.2,34068090.32,22638692.33,56717054.85,360920013.08,7839,2431,3,336,482,3083,6372,342,9703,228,0,229,0,0,48,0,277
2024,Kharif,Yavatmal,Mahagaon,29,4,KaliDoulatkhan,1,4953,134,12263,7706.68,12397,34237710.08,21512793.36,55762900.44,348506664.39,9394,3003,0,901,1535,4489,5472,436,11481,480,0,216,0,0,7,0,223
2024,Kharif,Yavatmal,Mahagaon,29,5,Kasola,1,4113,73,9389,6147.64,9462,26520844.33,17466723.63,43997029.96,278661454.07,7321,2141,0,483,624,4383,3972,455,8881,126,0,173,0,0,8,0,181
2024,Kharif,Yavatmal,Mahagaon,29,6,Mahagaon,1,4262,96,9413,6375.8,9509,27351297.38,18058808.22,45419614.60,287109597.45,7118,2390,1,452,1057,2478,5522,413,8969,127,0,209,0,0,9,0,218
2024,Kharif,Yavatmal,Mahagaon,29,7,Morath,1,3886,134,8393,5541.92,8527,23979249.24,15511141.66,39498917.90,251871405.75,6422,2103,2,453,725,3243,4106,189,8157,181,0,160,0,0,11,0,171
2024,Kharif,Yavatmal,Maregaon,29,1,Botoni,1,2702,226,6729,7507.66,6955,34794153.34,20514463.68,55315572.02,336230089.36,5514,1441,0,217,1947,4103,688,845,5506,604,0,139,0,0,2,0,141
2024,Kharif,Yavatmal,Maregaon,29,2,Kumbha,1,2751,260,6762,6547.97,7022,30293671.15,18014014.9,48314708.05,293468388.59,5671,1351,0,259,781,5407,575,678,5724,620,0,121,0,0,9,0,130
2024,Kharif,Yavatmal,Maregaon,29,3,Mardi,1,3221,270,7525,6812.02,7795,31550180.29,18601881.61,50159856.90,306892148.74,6349,1444,2,292,641,6117,745,825,6543,427,0,159,0,0,3,0,162
2024,Kharif,Yavatmal,Maregaon,29,4,Maregaon,1,3258,253,7924,6952.69,8177,32188107.9,19016600.54,51212885.44,313222751.48,6636,1538,3,380,570,6600,627,657,7046,474,0,151,0,0,3,0,154
2024,Kharif,Yavatmal,Maregaon,29,5,Wanoja,1,2896,283,6705,6056.14,6987.49,27877593.55,16593020.9,44477601.94,273138820.18,5862,1126,0,219,404,5686,679,731,5769,488,0,146,0,0,1,0,147
2024,Kharif,Yavatmal,Ner,29,1,Malkhed,1,3665,66,7715,7275.43,7781,30872030.17,21315273.09,52195084.26,328485943.84,5908,1873,0,948,358,4359,2116,470,7105,206,0,134,0,0,102,0,236
2024,Kharif,Yavatmal,Ner,29,2,Manikwada,1,4045,23,10126,7753.6,10149,33044726.51,22660649.82,55715525.33,345167405.03,8094,2050,5,935,159,6866,2189,518,9250,381,0,135,0,0,75,0,210
2024,Kharif,Yavatmal,Ner,29,3,Mozar,1,3896,48,8275,7017.92,8323,29086551.12,20677278.73,49772152.85,314694021.8,6397,1926,0,1082,99,4308,2834,406,7692,225,0,126,0,0,137,0,263
2024,Kharif,Yavatmal,Ner,29,4,Ner,1,3397,17,6930,5980.65,6947,25093672.22,17589289.36,42689908.58,269505991.04,5438,1509,0,895,167,3008,2877,318,6476,153,0,113,0,0,90,0,203
2024,Kharif,Yavatmal,Ner,29,5,Shirajgaon,1,4840,72,11022,9104.78,11094,37146544.06,27256042.87,64413680.93,405150381.12,8878,2205,11,1637,250,6771,2436,833,9949,312,0,135,0,0,286,0,421
2024,Kharif,Yavatmal,Ner,29,6,Watfali,1,3143,24,6597,6087.7,6621,25134249.86,18206970.27,43347841.13,273431888.92,5045,1576,0,1476,76,3205,1864,492,5876,253,0,133,0,0,125,0,258
2024,Kharif,Yavatmal,Pusad,29,1,BeloraBu.,1,4328,280,10526,7710.95,10806,32028776.22,22792930.63,54832512.85,349209652.71,8566,2238,2,664,492,6884,2766,534,9572,700,0,274,0,0,286,0,560
2024,Kharif,Yavatmal,Pusad,29,2,BoriKh.,1,3627,68,9431,6076.44,9498.66,25882159.33,17027759.77,42919417.76,269395585.94,7359,2140,0,429,988,4894,3188,233,9039,227,0,210,0,0,24,0,234
2024,Kharif,Yavatmal,Pusad,29,3,Bramhangaon,1,4049,87,10591,7205.6,10678,30019146.75,21142764.47,51172589.22,323011862.27,8739,1939,0,350,1431,6034,2863,483,9902,293,0,237,0,0,49,0,286
2024,Kharif,Yavatmal,Pusad,29,4,GoulKhurd,1,4819,174,11988,7906.87,12161.89,34239929.83,22155072.62,56407164.34,354763499.97,9569,2593,0,878,2880,4960,3444,364,11483,315,0,214,0,0,34,0,248
2024,Kharif,Yavatmal,Pusad,29,5,JambBazar,1,4318,207,9383,6887.62,9590,28763466.04,20066578.52,48839634.56,310505731.85,7573,2013,4,378,533,4438,4241,279,8922,389,0,230,0,0,54,0,284
2024,Kharif,Yavatmal,Pusad,29,6,Khandala,1,3321,121,8150,6127.58,8270.99,25706453.22,17769952.38,43484676.59,276160401.12,6716,1549,6,860,2071,3423,1917,425,7472,374,0,195,0,0,40,0,235
2024,Kharif,Yavatmal,Pusad,29,7,Pusad,1,2402,153,4435,3892.5,4588,16136715.66,11388947.55,27530251.21,176613827.93,3575,1011,2,248,152,1956,2232,157,4137,294,0,125,0,0,16,0,141
2024,Kharif,Yavatmal,Pusad,29,8,Shembalpimpri,1,3075,32,6596,4984.6,6628,20267752.54,14446346.54,34720727.08,222894225.56,5249,1377,2,1110,814,2013,2691,198,6270,160,0,164,0,0,18,0,182
2024,Kharif,Yavatmal,Pusad,29,9,Warud,1,3591,149,8175,6050.08,8324,25775756.97,17303560.82,43087641.79,273563535.78,6619,1705,0,448,1325,3218,3333,202,7871,251,0,100,0,0,12,0,112
2024,Kharif,Yavatmal,Ralegaon,29,1,Dhanora,1,2592,200,5402,5102.03,5602,23466776.54,14035182.61,37507561.15,229850797.45,4436,1166,0,553,334,3903,812,491,4823,288,0,82,0,0,2,0,84
2024,Kharif,Yavatmal,Ralegaon,29,2,KinhiJ.,1,2627,340,6891,5759.11,7231,25981135.61,16337041.27,42325407.88,253821033.94,5749,1482,0,206,748,5465,812,430,6234,567,0,89,0,0,9,0,98
2024,Kharif,Yavatmal,Ralegaon,29,3,Ralegaon,1,2995,467,6201,5832.98,6668,26893679.93,16175342.39,43075690.32,261045352.55,5091,1573,4,565,540,4572,991,437,5893,338,0,154,0,0,3,0,157
2024,Kharif,Yavatmal,Ralegaon,29,4,Wadaki,1,2537,248,6129,5438.58,6377,24630055.25,15299169.32,39935601.57,243427765.45,4861,1514,2,324,304,5093,656,609,5514,254,0,90,0,0,0,0,90
2024,Kharif,Yavatmal,Ralegaon,29,5,Wadhona,1,2809,195,6328,5505.95,6523,25598066.81,15217988.04,40822577.85,245804308.96,4909,1614,0,267,980,4696,580,552,5651,320,0,116,0,0,1,0,117
2024,Kharif,Yavatmal,Ralegaon,29,6,Warad,1,2300,95,5900,5267.91,5995,24046559.57,14774347.64,38826902.21,231746089.05,4428,1567,0,473,1693,2810,1019,464,4916,615,0,95,0,0,1,0,96
2024,Kharif,Yavatmal,Ralegaon,29,7,Zadgaon,1,2516,137,5511,5093.6,5648,23654309.62,14279038.66,37938996.28,225195006.7,4301,1347,0,298,751,4038,561,419,5095,134,0,91,0,0,0,0,91
2024,Kharif,Yavatmal,Wani,29,1,Bhalar,1,2383,97,4338,4441.55,4435,20332116.53,11998026,32334577.53,202965850,3693,741,1,103,125,3700,507,248,3904,283,0,76,0,0,1,0,77
2024,Kharif,Yavatmal,Wani,29,2,Ganeshpur,1,2049,169,4387,4432.98,4555.69,20167041.27,12163748.45,32335345.41,201255657.2,3757,793,6,98,169,3814,475,344,3851,361,0,72,0,0,0,0,72
