district,taluka,revenue_circle,lat,lon,year,ET_mean_mm8d,ET_anom_mm8d,SMAP_sm_mean,SMAP_sm_anom,SAR_VH_mean_dB,SAR_CR_mean_dB
Amravati,Dharni,Harisal,21.5375503,77.1016263,2020,,,0.3721371991981362,0.008341249871142,-14.378741355164168,-7.331572667357358
Amravati,Dharni,Harisal,21.5375503,77.1016263,2021,27.954406473931293,0.2612649864096859,0.3765327438782077,0.0127367945512135,-14.502244237090611,-7.579560773405098
Amravati,Dharni,Harisal,21.5375503,77.1016263,2022,27.0967031820553,-0.5964383054663265,0.3736117265985604,0.0098157772715662,-14.74480146389115,-7.526840315468824
Amravati,Dharni,Harisal,21.5375503,77.1016263,2023,27.395856436866815,-0.2972850506548063,0.339542463016062,-0.0242534863109319,-14.884564032485637,-7.403479446519071
Amravati,Dharni,Harisal,21.5375503,77.1016263,2024,27.815291821102043,0.1221503335804294,0.3792355011214672,0.0154395517944729,-14.627824150867813,-7.426057641507815
Amravati,Dharni,Harisal,21.5375503,77.1016263,2025,28.83993995552261,1.1467984680009866,0.3594492577443099,-0.0043466915826842,-14.335271891878334,-7.401378442850779
Amravati,Dharni,Sadrawadi,21.5482192,76.885686,2018,,,0.3138979754427022,-0.0174292845731716,-16.46642525265058,-7.520565044453749
Amravati,Dharni,Sadrawadi,21.5482192,76.885686,2019,,,0.3467004899488111,0.0153732299329371,-16.545651782882015,-7.878258538473457
Amravati,Dharni,Sadrawadi,21.5482192,76.885686,2020,,,0.3386125144395721,0.0072852544236981,-15.507431183519584,-7.276365861187603
Amravati,Dharni,Sadrawadi,21.5482192,76.885686,2021,21.573983838845137,-0.722748005226371,0.3409918291194206,0.0096645691035466,-15.417322344126047,-7.380993316495694
Amravati,Dharni,Sadrawadi,21.5482192,76.885686,2022,22.188793283522124,-0.1079385605493613,0.3373667545248256,0.0060394945089516,-15.84502138783345,-7.464391043926557
Amravati,Dharni,Sadrawadi,21.5482192,76.885686,2023,21.99310651900902,-0.3036253250624759,0.3171841206542993,-0.0141431393615746,-16.700052235399642,-7.659510585266171
Amravati,Dharni,Sadrawadi,21.5482192,76.885686,2024,22.390901295175752,0.09416945110426,0.341607006614288,0.010279746598414,-15.815984756314196,-7.515334361528036
Amravati,Dharni,Sadrawadi,21.5482192,76.885686,2025,23.876894368966525,1.580162524895027,0.3278741581778396,-0.0034531018380343,-15.438767275687066,-7.317920786789873
Amravati,Dharni,Sawalikheda,21.3713443,76.6967904,2018,,,0.3020002653146331,-0.0217342650193403,-16.40298624261005,-7.3587201626879155
Amravati,Dharni,Sawalikheda,21.3713443,76.6967904,2019,,,0.3430213517057616,0.019286821371788,-16.734387536874152,-7.891189128242842
Amravati,Dharni,Sawalikheda,21.3713443,76.6967904,2020,,,0.3278167691025387,0.0040822387685653,-15.446485301301903,-7.30036515338255
Amravati,Dharni,Sawalikheda,21.3713443,76.6967904,2021,23.326125328359907,-0.5545260981196295,0.3348683370328935,0.0111338066989199,-15.533719838090844,-7.467226155084335
Amravati,Dharni,Sawalikheda,21.3713443,76.6967904,2022,23.79217031675909,-0.0884811097204429,0.3312031429200393,0.0074686125860658,-15.999664921851302,-7.600139115817993
Amravati,Dharni,Sawalikheda,21.3713443,76.6967904,2023,23.534419786188845,-0.3462316402906887,0.3044371134872465,-0.0192974168467268,-16.385306382115466,-7.525011053518563
Amravati,Dharni,Sawalikheda,21.3713443,76.6967904,2024,24.012728244146423,0.1320768176668759,0.339104672306148,0.0153701419721746,-16.10557539903093,-7.383280871070119
Amravati,Dharni,Sawalikheda,21.3713443,76.6967904,2025,25.23221068462114,1.351559258141594,0.3166554499985144,-0.007079080335459,-15.508156966119364,-7.284553713690571
Amravati,Warud,Benoda,21.4575221,78.1842792,2018,,,0.2968103918417659,-0.0410488136586636,-15.884112906732032,-7.421929918673265
Amravati,Warud,Benoda,21.4575221,78.1842792,2019,,,0.3469324761598605,0.0090732706594308,-15.93562640652034,-7.609245394924151
Amravati,Warud,Benoda,21.4575221,78.1842792,2020,,,0.3649147560683659,0.0270555505679362,-15.069458606237234,-7.0925548722312906
Amravati,Warud,Benoda,21.4575221,78.1842792,2021,21.48367124585504,-0.0931353561544792,0.3475100457539588,0.009650840253529,-15.403975788520569,-7.209856280213109
Amravati,Warud,Benoda,21.4575221,78.1842792,2022,20.894861571661668,-0.6819450303478581,0.3544041643128262,0.0165449588123965,-15.43080598166298,-7.26196784681183
Amravati,Warud,Benoda,21.4575221,78.1842792,2023,21.276580567952333,-0.300226034057195,0.3235554813675509,-0.0143037241328787,-16.03230906398256,-7.444946251914004
Amravati,Warud,Benoda,21.4575221,78.1842792,2024,21.00489640729015,-0.5719101947193898,0.359060805152601,0.0212015996521713,-15.253274692952274,-7.2473922606684305
Amravati,Warud,Benoda,21.4575221,78.1842792,2025,23.41842903089083,1.8416224288812972,0.3397034983190929,0.0018442928186633,-15.517213720135242,-7.318397285970361
Amravati,Warud,Loni,21.3751262,78.1812742,2018,,,0.294348662043435,-0.0424103862860304,-16.19328516188094,-7.86921119518096
Amravati,Warud,Loni,21.3751262,78.1812742,2019,,,0.3426273493034567,0.0058683009739911,-16.47405087134384,-8.186789160678071
Amravati,Warud,Loni,21.3751262,78.1812742,2020,,,0.3605946543225662,0.0238356059931006,-15.496461735248946,-7.529637206829382
Amravati,Warud,Loni,21.3751262,78.1812742,2021,20.415836282897864,-0.6287149744426712,0.3472840960497699,0.0105250477203043,-15.97829089569833,-7.567286029647395
Amravati,Warud,Loni,21.3751262,78.1812742,2022,20.303118889840093,-0.741432367500444,0.3527665552468221,0.0160075069173565,-16.189730479279547,-7.637400240475219
Amravati,Warud,Loni,21.3751262,78.1812742,2023,20.95016295613952,-0.0943883012010198,0.322617873249269,-0.0141411750801966,-16.354118995386628,-7.746262517194374
Amravati,Warud,Loni,21.3751262,78.1812742,2024,20.663043750344183,-0.3815075069963507,0.3596968261533344,0.0229377778238689,-15.870615948118427,-7.738280041455425
Amravati,Warud,Loni,21.3751262,78.1812742,2025,23.072763796202196,2.0282125388616583,0.3392474577163246,0.0024884093868589,-15.905761011052206,-7.760968737521451
Amravati,Warud,Pusala,21.2187809,78.0150415,2018,,,0.2798354541101041,-0.0391032869639336,-16.881258828688058,-7.982156359507041
Amravati,Warud,Pusala,21.2187809,78.0150415,2019,,,0.3212531172690441,0.0023143761950064,-17.096588910924474,-8.615423484768447
Amravati,Warud,Pusala,21.2187809,78.0150415,2020,,,0.3415257639628287,0.022587022888791,-15.584554982707331,-7.711593469633924
Amravati,Warud,Pusala,21.2187809,78.0150415,2021,20.14985891186082,-0.5465079569743171,0.3322979080715157,0.0133591669974779,-15.937105901711586,-7.781059164006584
Amravati,Warud,Pusala,21.2187809,78.0150415,2022,20.51826167069736,-0.1781051981377805,0.335629250604593,0.0166905095305552,-16.35958896726468,-7.954847865563617
Amravati,Warud,Pusala,21.2187809,78.0150415,2023,20.350135633061733,-0.3462312357734061,0.2999913785709115,-0.0189473625031261,-16.65769305676991,-8.326932194282605
Amravati,Warud,Pusala,21.2187809,78.0150415,2024,20.442716479788956,-0.2536503890462048,0.3393536715198482,0.0204149304458105,-16.211155266842745,-8.063394891801757
Amravati,Warud,Pusala,21.2187809,78.0150415,2025,22.30619151289135,1.6098246440561972,0.3231245873017902,0.0041858462277525,-16.072836731585504,-8.063619816005424
Amravati,Warud,RajuraBazar.,21.4586119,78.2758253,2018,,,0.3010041351080735,-0.0370330928925096,-15.753259544889726,-8.033555125303328
Amravati,Warud,RajuraBazar.,21.4586119,78.2758253,2019,,,0.3486513856568082,0.010614157656225,-15.928427168629838,-8.358201680252183
Amravati,Warud,RajuraBazar.,21.4586119,78.2758253,2020,,,0.3665910806503548,0.0285538526497717,-15.08716722313717,-7.748551176702933
Amravati,Warud,RajuraBazar.,21.4586119,78.2758253,2021,20.05766224620892,-0.5514694483118229,0.3445272918645944,0.0064900638640114,-15.509054920192456,-7.769927201697383
Amravati,Warud,RajuraBazar.,21.4586119,78.2758253,2022,20.091515734404613,-0.5176159601161348,0.3512917956714479,0.0132545676708646,-15.528702553892844,-7.896528449001201
Amravati,Warud,RajuraBazar.,21.4586119,78.2758253,2023,20.34022598627095,-0.2689057082497895,0.3232554498132834,-0.0147817781872998,-15.82283510679778,-7.9831768585706815
Amravati,Warud,RajuraBazar.,21.4586119,78.2758253,2024,20.14970730369997,-0.4594243908207862,0.3577817434419751,0.019744515441392,-15.103443134475985,-7.852082051829185
Amravati,Warud,RajuraBazar.,21.4586119,78.2758253,2025,22.553168860769023,1.944037166248273,0.3375282808778028,-0.0005089471227803,-15.362142750475302,-7.929817848423712
Amravati,Warud,ShendurjanaGha.,21.4586119,78.2758253,2018,,,0.3010041351080735,-0.0370330928925096,-15.753259544889726,-8.033555125303328
Amravati,Warud,ShendurjanaGha.,21.4586119,78.2758253,2019,,,0.3486513856568082,0.010614157656225,-15.928427168629838,-8.358201680252183
Amravati,Warud,ShendurjanaGha.,21.4586119,78.2758253,2020,,,0.3665910806503548,0.0285538526497717,-15.08716722313717,-7.748551176702933
Amravati,Warud,ShendurjanaGha.,21.4586119,78.2758253,2021,20.05766224620892,-0.5514694483118229,0.3445272918645944,0.0064900638640114,-15.509054920192456,-7.769927201697383
Amravati,Warud,ShendurjanaGha.,21.4586119,78.2758253,2022,20.091515734404613,-0.5176159601161348,0.3512917956714479,0.0132545676708646,-15.528702553892844,-7.896528449001201
Amravati,Warud,ShendurjanaGha.,21.4586119,78.2758253,2023,20.34022598627095,-0.2689057082497895,0.3232554498132834,-0.0147817781872998,-15.82283510679778,-7.9831768585706815
Amravati,Warud,ShendurjanaGha.,21.4586119,78.2758253,2024,20.14970730369997,-0.4594243908207862,0.3577817434419751,0.019744515441392,-15.103443134475985,-7.852082051829185
Amravati,Warud,ShendurjanaGha.,21.4586119,78.2758253,2025,22.553168860769023,1.944037166248273,0.3375282808778028,-0.0005089471227803,-15.362142750475302,-7.929817848423712
Amravati,Warud,Warud,21.4586119,78.2758253,2018,,,0.3010041351080735,-0.0370330928925096,-15.753259544889726,-8.033555125303328
Amravati,Warud,Warud,21.4586119,78.2758253,2019,,,0.3486513856568082,0.010614157656225,-15.928427168629838,-8.358201680252183
Amravati,Warud,Warud,21.4586119,78.2758253,2020,,,0.3665910806503548,0.0285538526497717,-15.08716722313717,-7.748551176702933
Amravati,Warud,Warud,21.4586119,78.2758253,2021,20.05766224620892,-0.5514694483118229,0.3445272918645944,0.0064900638640114,-15.509054920192456,-7.769927201697383
Amravati,Warud,Warud,21.4586119,78.2758253,2022,20.091515734404613,-0.5176159601161348,0.3512917956714479,0.0132545676708646,-15.528702553892844,-7.896528449001201
Amravati,Warud,Warud,21.4586119,78.2758253,2023,20.34022598627095,-0.2689057082497895,0.3232554498132834,-0.0147817781872998,-15.82283510679778,-7.9831768585706815
Amravati,Warud,Warud,21.4586119,78.2758253,2024,20.14970730369997,-0.4594243908207862,0.3577817434419751,0.019744515441392,-15.103443134475985,-7.852082051829185
Amravati,Warud,Warud,21.4586119,78.2758253,2025,22.553168860769023,1.944037166248273,0.3375282808778028,-0.0005089471227803,-15.362142750475302,-7.929817848423712
Amravati,Warud,Wathoda,21.4349888,78.3575718,2018,,,0.3051884345383541,-0.0308459010277793,-16.225197171340064,-8.033649061704313
Amravati,Warud,Wathoda,21.4349888,78.3575718,2019,,,0.3451419304512356,0.009107594885102,-16.61981121379953,-8.334630291509486
Amravati,Warud,Wathoda,21.4349888,78.3575718,2020,,,0.3620229969269032,0.0259886613607697,-15.522406614349814,-7.6561889177767375
Amravati,Warud,Wathoda,21.4349888,78.3575718,2021,19.778490690996435,-0.6674618323440314,0.3380931601556594,0.0020588245895258,-15.945258043036931,-7.660879286514697
Amravati,Warud,Wathoda,21.4349888,78.3575718,2022,19.92277183042748,-0.5231806929129887,0.3463240731911587,0.0102897376250253,-16.281303015029625,-7.731586743161214
Amravati,Warud,Wathoda,21.4349888,78.3575718,2023,20.30866105539932,-0.137291467941147,0.3234626290574075,-0.0125717065087259,-16.301115665575413,-7.814234765889516
Amravati,Warud,Wathoda,21.4349888,78.3575718,2024,19.884833762498097,-0.5611187608423831,0.3532473394199989,0.0172130038538654,-15.859411801905145,-7.750689039348076
Amravati,Warud,Wathoda,21.4349888,78.3575718,2025,22.471851322832393,2.0258987994919204,0.335791080209199,-0.0002432553569345,-15.937848482743714,-7.73167570626155
Amravati,Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2018,,,0.3834562451717268,-0.0243136163296941,-13.461537880693951,-7.0569531217202535
Amravati,Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2019,,,0.4172461552061958,0.0094762937047748,-13.46479969888104,-7.13105644552531
Amravati,Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2020,,,0.4160383056092785,0.0082684441078575,-13.212448834409605,-7.236645954138797
Amravati,Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2021,28.30083065984565,0.288248429971138,0.4216473498815016,0.0138774883800806,-13.356687574549754,-7.463682569018067
Amravati,Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2022,26.9381765644204,-1.0744056654541354,0.4251224502303631,0.0173525887289422,-13.483921852159613,-7.463014555872925
Amravati,Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2023,27.95265907767772,-0.0599231521968018,0.3788402485480487,-0.0289296129533723,-13.55457515107969,-6.996202107924417
Amravati,Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2024,28.024321759918756,0.0117395300442206,0.4283562047726346,0.0205863432712135,-13.31104811863714,-7.215457381724527
Amravati,Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2025,29.06171953772405,1.0491373078495247,0.4049687115535414,-0.0028011499478796,-13.300502947096922,-7.360377484777966
Amravati,Chikhaldara,Hatru,21.6838901,77.3441476,2018,,,0.3573124128770869,-0.0199736555724633,-14.410481034735485,-7.167627103387367
Amravati,Chikhaldara,Hatru,21.6838901,77.3441476,2019,,,0.3876319683376306,0.0103458998880802,-14.36191619327442,-7.460521647048108
Amravati,Chikhaldara,Hatru,21.6838901,77.3441476,2020,,,0.3841370397093614,0.0068509712598111,-14.18316041027638,-7.324653688161011
Amravati,Chikhaldara,Hatru,21.6838901,77.3441476,2021,28.5393546779926,0.0370999479579028,0.391448919468305,0.0141628510187545,-14.092206697556236,-7.496925304201534
Amravati,Chikhaldara,Hatru,21.6838901,77.3441476,2022,27.651632378899343,-0.850622351135348,0.3889018801707875,0.0116158117212369,-14.366126733929692,-7.632340454748868
Amravati,Chikhaldara,Hatru,21.6838901,77.3441476,2023,28.013614557975153,-0.4886401720595609,0.3543459967458206,-0.0229400717037296,-14.501278868934676,-7.31836805751454
Amravati,Chikhaldara,Hatru,21.6838901,77.3441476,2024,28.84506623651775,0.3428115064830633,0.392218551074192,0.0149324826246416,-14.249950391959164,-7.321142650586523
Amravati,Chikhaldara,Hatru,21.6838901,77.3441476,2025,30.035836533552335,1.5335818035176512,0.3745715538624372,-0.0027145145871131,-14.158162914261933,-7.376976051960097
Amravati,Nandgaon-Khandeshwar,Dabha,20.8362925,77.7151276,2018,,,0.2865095195572349,-0.0131546802684612,-16.75188532543853,-8.14685716381026
Amravati,Nandgaon-Khandeshwar,Dabha,20.8362925,77.7151276,2019,,,0.304766006761428,0.0051018069357317,-17.013372112724035,-8.89000650210266
Amravati,Nandgaon-Khandeshwar,Dabha,20.8362925,77.7151276,2020,,,0.3174932199642954,0.0178290201385992,-15.421855534542903,-8.102962133335897
Amravati,Nandgaon-Khandeshwar,Dabha,20.8362925,77.7151276,2021,20.48391029006432,-0.7685890536815856,0.3128785459675753,0.013214346141879,-15.586338965767878,-8.05838190161508
Amravati,Nandgaon-Khandeshwar,Dabha,20.8362925,77.7151276,2022,21.23700153551307,-0.0154978082328295,0.3070893119527177,0.0074251121270214,-16.424425505570756,-8.523227505772958
Amravati,Nandgaon-Khandeshwar,Dabha,20.8362925,77.7151276,2023,20.56888753992212,-0.6836118038237745,0.2724622061567953,-0.0272019936689009,-16.744024392217533,-8.762037873151852
Amravati,Nandgaon-Khandeshwar,Dabha,20.8362925,77.7151276,2024,21.153278809555072,-0.0992205341908387,0.3126374776790781,0.0129732778533819,-16.013872112068395,-8.316978094858843
Amravati,Nandgaon-Khandeshwar,Dabha,20.8362925,77.7151276,2025,23.281177538609622,2.028678194863717,0.3035131252833583,0.003848925457662,-15.840704068108108,-8.323304818270492
Amravati,Nandgaon-Khandeshwar,DhanoraGurav,20.6966141,77.7634554,2018,,,0.2919031590269723,-0.009138173172627,-17.009580846591714,-8.075404009524535
Amravati,Nandgaon-Khandeshwar,DhanoraGurav,20.6966141,77.7634554,2019,,,0.3049112200219455,0.0038698878223463,-17.252254004614304,-8.943852152819682
Amravati,Nandgaon-Khandeshwar,DhanoraGurav,20.6966141,77.7634554,2020,,,0.3175058233330662,0.0164644911334668,-15.825443026414018,-8.121591997894406
Amravati,Nandgaon-Khandeshwar,DhanoraGurav,20.6966141,77.7634554,2021,20.987738588129517,-0.4584594750999061,0.3121932105856391,0.0111518783860397,-16.075965808300506,-7.965382850646881
Amravati,Nandgaon-Khandeshwar,DhanoraGurav,20.6966141,77.7634554,2022,21.59781196419863,0.1516139009692131,0.3068457075726637,0.0058043753730643,-16.699183977897118,-8.280339705534228
Amravati,Nandgaon-Khandeshwar,DhanoraGurav,20.6966141,77.7634554,2023,20.45086568528347,-0.9953323779459498,0.278737639176728,-0.0223036930228713,-17.50187438873426,-8.625661863208139
Amravati,Nandgaon-Khandeshwar,DhanoraGurav,20.6966141,77.7634554,2024,21.49036234349737,0.0441642802679386,0.314728215150456,0.0136868829508567,-15.938303842449622,-8.178820508150691
Amravati,Nandgaon-Khandeshwar,DhanoraGurav,20.6966141,77.7634554,2025,23.128332782785147,1.6821347195557197,0.3040129012080104,0.0029715690084111,-16.399961806380503,-8.358137823051152
Amravati,Nandgaon-Khandeshwar,Loni,20.7880713,77.6768429,2018,,,0.2869777234453051,-0.0122286051552514,-17.03830343498745,-8.037600480295632
Amravati,Nandgaon-Khandeshwar,Loni,20.7880713,77.6768429,2019,,,0.3052582812883137,0.0060519526877572,-17.138615517240016,-8.977891542328502
Amravati,Nandgaon-Khandeshwar,Loni,20.7880713,77.6768429,2020,,,0.3171859896063855,0.0179796610058289,-15.827172117425128,-8.209376384805328
Amravati,Nandgaon-Khandeshwar,Loni,20.7880713,77.6768429,2021,20.517126358729577,-0.8392627284937526,0.3120409271070018,0.0128345985064451,-15.994213345400668,-8.000913374770898
Amravati,Nandgaon-Khandeshwar,Loni,20.7880713,77.6768429,2022,21.406190905353704,0.0498018181303741,0.3068575389924585,0.0076512103919019,-16.66892740375432,-8.548223212125059
Amravati,Nandgaon-Khandeshwar,Loni,20.7880713,77.6768429,2023,20.83578757633102,-0.5206015108923066,0.2724430899094185,-0.0267632386911381,-17.454702006418774,-8.939159997741061
Amravati,Nandgaon-Khandeshwar,Loni,20.7880713,77.6768429,2024,21.18937332421272,-0.1670157630106013,0.31313918241124,0.0139328538106834,-16.39205916175396,-8.196489851376397
Amravati,Nandgaon-Khandeshwar,Loni,20.7880713,77.6768429,2025,23.312996869367243,1.956607782143908,0.3027117611371654,0.0035054325366088,-16.216368147822912,-8.294890028815619
Amravati,Nandgaon-Khandeshwar,MahuliChor,20.6966141,77.7634554,2018,,,0.2919031590269723,-0.009138173172627,-17.009580846591714,-8.075404009524535
Amravati,Nandgaon-Khandeshwar,MahuliChor,20.6966141,77.7634554,2019,,,0.3049112200219455,0.0038698878223463,-17.252254004614304,-8.943852152819682
Amravati,Nandgaon-Khandeshwar,MahuliChor,20.6966141,77.7634554,2020,,,0.3175058233330662,0.0164644911334668,-15.825443026414018,-8.121591997894406
Amravati,Nandgaon-Khandeshwar,MahuliChor,20.6966141,77.7634554,2021,20.987738588129517,-0.4584594750999061,0.3121932105856391,0.0111518783860397,-16.075965808300506,-7.965382850646881
Amravati,Nandgaon-Khandeshwar,MahuliChor,20.6966141,77.7634554,2022,21.59781196419863,0.1516139009692131,0.3068457075726637,0.0058043753730643,-16.699183977897118,-8.280339705534228
Amravati,Nandgaon-Khandeshwar,MahuliChor,20.6966141,77.7634554,2023,20.45086568528347,-0.9953323779459498,0.278737639176728,-0.0223036930228713,-17.50187438873426,-8.625661863208139
Amravati,Nandgaon-Khandeshwar,MahuliChor,20.6966141,77.7634554,2024,21.49036234349737,0.0441642802679386,0.314728215150456,0.0136868829508567,-15.938303842449622,-8.178820508150691
Amravati,Nandgaon-Khandeshwar,MahuliChor,20.6966141,77.7634554,2025,23.128332782785147,1.6821347195557197,0.3040129012080104,0.0029715690084111,-16.399961806380503,-8.358137823051152
Amravati,Nandgaon-Khandeshwar,MangrulChavala,20.6966141,77.7634554,2018,,,0.2919031590269723,-0.009138173172627,-17.009580846591714,-8.075404009524535
Amravati,Nandgaon-Khandeshwar,MangrulChavala,20.6966141,77.7634554,2019,,,0.3049112200219455,0.0038698878223463,-17.252254004614304,-8.943852152819682
Amravati,Nandgaon-Khandeshwar,MangrulChavala,20.6966141,77.7634554,2020,,,0.3175058233330662,0.0164644911334668,-15.825443026414018,-8.121591997894406
Amravati,Nandgaon-Khandeshwar,MangrulChavala,20.6966141,77.7634554,2021,20.987738588129517,-0.4584594750999061,0.3121932105856391,0.0111518783860397,-16.075965808300506,-7.965382850646881
Amravati,Nandgaon-Khandeshwar,MangrulChavala,20.6966141,77.7634554,2022,21.59781196419863,0.1516139009692131,0.3068457075726637,0.0058043753730643,-16.699183977897118,-8.280339705534228
Amravati,Nandgaon-Khandeshwar,MangrulChavala,20.6966141,77.7634554,2023,20.45086568528347,-0.9953323779459498,0.278737639176728,-0.0223036930228713,-17.50187438873426,-8.625661863208139
Amravati,Nandgaon-Khandeshwar,MangrulChavala,20.6966141,77.7634554,2024,21.49036234349737,0.0441642802679386,0.314728215150456,0.0136868829508567,-15.938303842449622,-8.178820508150691
Amravati,Nandgaon-Khandeshwar,MangrulChavala,20.6966141,77.7634554,2025,23.128332782785147,1.6821347195557197,0.3040129012080104,0.0029715690084111,-16.399961806380503,-8.358137823051152
Amravati,Nandgaon-Khandeshwar,NandgaonKhande.,20.6966141,77.7634554,2018,,,0.2919031590269723,-0.009138173172627,-17.009580846591714,-8.075404009524535
Amravati,Nandgaon-Khandeshwar,NandgaonKhande.,20.6966141,77.7634554,2019,,,0.3049112200219455,0.0038698878223463,-17.252254004614304,-8.943852152819682
Amravati,Nandgaon-Khandeshwar,NandgaonKhande.,20.6966141,77.7634554,2020,,,0.3175058233330662,0.0164644911334668,-15.825443026414018,-8.121591997894406
Amravati,Nandgaon-Khandeshwar,NandgaonKhande.,20.6966141,77.7634554,2021,20.987738588129517,-0.4584594750999061,0.3121932105856391,0.0111518783860397,-16.075965808300506,-7.965382850646881
Amravati,Nandgaon-Khandeshwar,NandgaonKhande.,20.6966141,77.7634554,2022,21.59781196419863,0.1516139009692131,0.3068457075726637,0.0058043753730643,-16.699183977897118,-8.280339705534228
Amravati,Nandgaon-Khandeshwar,NandgaonKhande.,20.6966141,77.7634554,2023,20.45086568528347,-0.9953323779459498,0.278737639176728,-0.0223036930228713,-17.50187438873426,-8.625661863208139
Amravati,Nandgaon-Khandeshwar,NandgaonKhande.,20.6966141,77.7634554,2024,21.49036234349737,0.0441642802679386,0.314728215150456,0.0136868829508567,-15.938303842449622,-8.178820508150691
Amravati,Nandgaon-Khandeshwar,NandgaonKhande.,20.6966141,77.7634554,2025,23.128332782785147,1.6821347195557197,0.3040129012080104,0.0029715690084111,-16.399961806380503,-8.358137823051152
Amravati,Nandgaon-Khandeshwar,Papal,20.6435073,77.6837462,2018,,,0.2932750494362656,-0.0091275330650507,-16.696297775402282,-8.12014725598616
Amravati,Nandgaon-Khandeshwar,Papal,20.6435073,77.6837462,2019,,,0.306069015850374,0.0036664333490576,-17.0478282612733,-9.087333327922842
Amravati,Nandgaon-Khandeshwar,Papal,20.6435073,77.6837462,2020,,,0.3191905126090947,0.0167879301077783,-15.796875655132329,-8.262771114394031
Amravati,Nandgaon-Khandeshwar,Papal,20.6435073,77.6837462,2021,20.081291793766077,-0.6514946891487745,0.3140401605355619,0.0116375780342456,-16.011540252007165,-8.10090519110992
Amravati,Nandgaon-Khandeshwar,Papal,20.6435073,77.6837462,2022,21.070146623875154,0.3373601409602917,0.3086418915685558,0.0062393090672395,-16.508967481452615,-8.38352315313872
Amravati,Nandgaon-Khandeshwar,Papal,20.6435073,77.6837462,2023,19.52895482050415,-1.2038316624107002,0.2793036949663808,-0.0230988875349355,-17.232303260693644,-8.747707697592162
Amravati,Nandgaon-Khandeshwar,Papal,20.6435073,77.6837462,2024,20.83076940274038,0.0979829198255212,0.3177214482113822,0.0153188657100659,-15.924508878950098,-8.090292109703213
Amravati,Nandgaon-Khandeshwar,Papal,20.6435073,77.6837462,2025,22.50930069652138,1.7765142136065086,0.3058992880432587,0.0034967055419424,-16.283987818500222,-8.455764508252686
Amravati,Nandgaon-Khandeshwar,Shivani,20.6966141,77.7634554,2018,,,0.2919031590269723,-0.009138173172627,-17.009580846591714,-8.075404009524535
Amravati,Nandgaon-Khandeshwar,Shivani,20.6966141,77.7634554,2019,,,0.3049112200219455,0.0038698878223463,-17.252254004614304,-8.943852152819682
Amravati,Nandgaon-Khandeshwar,Shivani,20.6966141,77.7634554,2020,,,0.3175058233330662,0.0164644911334668,-15.825443026414018,-8.121591997894406
Amravati,Nandgaon-Khandeshwar,Shivani,20.6966141,77.7634554,2021,20.987738588129517,-0.4584594750999061,0.3121932105856391,0.0111518783860397,-16.075965808300506,-7.965382850646881
Amravati,Nandgaon-Khandeshwar,Shivani,20.6966141,77.7634554,2022,21.59781196419863,0.1516139009692131,0.3068457075726637,0.0058043753730643,-16.699183977897118,-8.280339705534228
Amravati,Nandgaon-Khandeshwar,Shivani,20.6966141,77.7634554,2023,20.45086568528347,-0.9953323779459498,0.278737639176728,-0.0223036930228713,-17.50187438873426,-8.625661863208139
Amravati,Nandgaon-Khandeshwar,Shivani,20.6966141,77.7634554,2024,21.49036234349737,0.0441642802679386,0.314728215150456,0.0136868829508567,-15.938303842449622,-8.178820508150691
Amravati,Nandgaon-Khandeshwar,Shivani,20.6966141,77.7634554,2025,23.128332782785147,1.6821347195557197,0.3040129012080104,0.0029715690084111,-16.399961806380503,-8.358137823051152
Amravati,Bhatkuli,Aasara,20.9868051,77.5905705,2018,,,0.2723602684451731,-0.0251463340160098,-17.8371406283032,-8.677124244516023
Amravati,Bhatkuli,Aasara,20.9868051,77.5905705,2019,,,0.3052013481352145,0.0076947456740317,-18.884406660066723,-10.053438449614651
Amravati,Bhatkuli,Aasara,20.9868051,77.5905705,2020,,,0.3192292449486573,0.0217226424874744,-17.015086294583273,-8.953548567854945
Amravati,Bhatkuli,Aasara,20.9868051,77.5905705,2021,20.33813298306006,-1.4421228774748114,0.3135961536716312,0.0160895512104483,-16.768826565128588,-8.764202587532948
Amravati,Bhatkuli,Aasara,20.9868051,77.5905705,2022,21.004361095174357,-0.7758947653605239,0.3158694888585546,0.0183628863973717,-17.685542550290236,-9.189385991244428
Amravati,Bhatkuli,Aasara,20.9868051,77.5905705,2023,22.52763208221358,0.7473762216786938,0.2603853022262314,-0.0371213002349513,-18.072271200443836,-9.506965392234685
Amravati,Bhatkuli,Aasara,20.9868051,77.5905705,2024,21.704114452798667,-0.0761414077362086,0.3146515867027329,0.01714498424155,-17.627225450836548,-9.359489771662062
Amravati,Bhatkuli,Aasara,20.9868051,77.5905705,2025,23.582077935803373,1.8018220752684917,0.3008448465405248,0.0033382440793421,-17.333798560885736,-9.318211508032237
Amravati,Bhatkuli,Ashti,21.0677816,77.6397719,2018,,,0.2741148070760978,-0.0257605487815318,-17.61000871447929,-8.788663474589836
